Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6
42,298,4,1,194,0,169,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
42,299,5,0,194,0,169,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
42,300,6,1,195,0,170,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
42,301,7,0,195,0,170,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
43,301,0,0,195,0,170,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
43,302,1,4,199,1,173,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
43,303,2,1,200,0,174,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
43,304,3,1,201,0,175,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
43,305,4,0,201,0,175,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
43,306,5,1,202,0,176,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
43,307,6,0,202,0,176,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
43,308,7,0,202,0,176,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
44,308,0,0,202,0,176,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
44,309,1,4,206,0,180,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
44,310,2,3,209,1,182,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
44,311,3,0,209,0,182,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
44,312,4,0,209,0,182,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
44,313,5,1,210,0,183,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
44,314,6,1,211,0,184,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
44,315,7,1,212,0,185,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
45,315,0,0,212,0,185,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
45,316,1,2,214,1,186,M_3,M_0,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
45,317,2,1,215,0,187,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
45,318,3,2,217,0,189,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
45,319,4,2,219,0,191,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
45,320,5,1,220,0,192,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
45,321,6,0,220,0,192,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
45,322,7,0,220,0,192,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
46,322,0,0,220,0,192,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_1,M_3,M_3,M_3,M_3
46,323,1,3,223,1,194,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
46,324,2,1,224,0,195,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
46,325,3,0,224,0,195,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
46,326,4,2,226,0,197,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
46,327,5,0,226,0,197,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
46,328,6,1,227,0,198,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_0,M_1,M_3,M_3,M_3,M_3,M_3
46,329,7,1,228,0,199,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_0,M_1,M_0,M_3,M_3,M_3,M_3
47,329,0,0,228,0,199,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_3,M_0,M_1,M_0,M_3,M_3,M_3,M_3
47,330,1,5,233,1,203,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_4,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_0,M_3,M_3,M_3,M_3
47,331,2,2,235,0,205,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_4,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_1,M_3,M_3,M_3,M_3
47,332,3,1,236,0,206,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_4,M_2,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_4,M_3,M_3,M_3,M_3
47,333,4,2,238,0,208,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_4,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_4,M_3,M_3,M_3,M_3
47,334,5,1,239,0,209,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_4,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
47,335,6,0,239,0,209,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_4,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
47,336,7,1,240,0,210,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_4,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_0,M_3,M_3,M_3,M_3
48,336,0,0,240,0,210,M_3,M_3,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_4,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_0,M_3,M_3,M_3,M_3
48,337,1,4,244,1,213,M_3,M_3,M_3,M_0,M_2,M_1,M_0,M_0,M_0,M_0,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_2,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_1,M_3,M_3,M_3,M_3
48,338,2,4,248,1,216,M_3,M_3,M_0,M_0,M_2,M_1,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
48,339,3,2,250,0,218,M_3,M_3,M_0,M_0,M_3,M_2,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
48,340,4,1,251,0,219,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_3,M_3,M_3,M_3
48,341,5,1,252,0,220,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_0,M_3,M_3,M_3
48,342,6,0,252,0,220,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_0,M_3,M_3,M_3
48,343,7,0,252,0,220,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_0,M_3,M_3,M_3
49,343,0,0,252,0,220,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_4,M_2,M_4,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_0,M_1,M_2,M_0,M_3,M_3,M_3
49,344,1,4,256,1,223,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_2,M_4,M_0,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_3,M_1,M_2,M_0,M_3,M_3,M_3
49,345,2,3,259,0,226,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_2,M_4,M_0,M_0,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_3,M_1,M_2,M_2,M_3,M_3,M_3
49,346,3,2,261,0,228,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_2,M_4,M_0,M_0,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_4,M_3,M_3,M_3
49,347,4,1,262,0,229,M_3,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_2,M_4,M_0,M_0,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_4,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_1,M_3,M_3,M_3
