Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_x51,q_x52,q_x53,q_x54,q_x55,q_x56,q_x57,q_x58,q_x59,q_x60,q_x61,q_x62,q_x63,q_x64,q_x65,q_x66,q_x67,q_x68,q_x69,q_x70,q_x71,q_x72,q_x73,q_x74,q_x75,q_x76,q_x77,q_x78,q_x79,q_x80,q_x81,q_x82,q_x83,q_x84,q_x85,q_x86,q_x87,q_x88,q_x89,q_x90,q_x91,q_x92,q_x93,q_x94,q_x95,q_x96,q_x97,q_x98,q_x99,q_x100,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6,q_s7
231,695,2,1,446,0,397,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_0,M_5,M_3,M_1,M_4,M_4,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
231,696,3,0,446,0,397,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_0,M_5,M_3,M_1,M_4,M_4,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
232,696,0,0,446,0,397,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_0,M_5,M_3,M_1,M_4,M_4,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
232,697,1,3,449,0,400,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
232,698,2,1,450,0,401,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_3,M_2,M_2,M_2,M_0,M_2
232,699,3,1,451,0,402,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
233,699,0,0,451,0,402,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_4,M_6,M_4,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_2,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
233,700,1,4,455,0,406,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
233,701,2,0,455,0,406,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_5,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
233,702,3,1,456,0,407,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
234,702,0,0,456,0,407,M_0,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_1,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_0,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
234,703,1,4,460,0,411,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_0,M_2,M_2,M_2,M_0,M_2
234,704,2,0,460,0,411,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_5,M_3,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_0,M_2,M_2,M_2,M_0,M_2
234,705,3,2,462,0,413,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_5,M_1,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
235,705,0,0,462,0,413,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_1,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_5,M_1,M_3,M_1,M_3,M_6,M_2,M_1,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
235,706,1,7,469,0,420,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_1,M_3,M_0,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
235,707,2,0,469,0,420,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_1,M_3,M_0,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
235,708,3,1,470,0,421,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_1,M_3,M_0,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_3,M_2,M_2,M_2,M_0,M_2
236,708,0,0,470,0,421,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_1,M_3,M_0,M_1,M_1,M_4,M_1,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_3,M_2,M_2,M_2,M_0,M_2
236,709,1,5,475,1,425,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
236,710,2,0,475,0,425,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
236,711,3,1,476,0,426,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
237,711,0,0,476,0,426,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_6,M_1,M_3,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_5,M_2,M_2,M_2,M_0,M_2
237,712,1,3,479,0,429,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_1,M_4,M_4,M_4,M_1,M_4,M_4,M_2,M_4,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_3,M_2,M_2,M_2,M_0,M_2
237,713,2,4,483,0,433,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_4,M_1,M_4,M_6,M_2,M_5,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
237,714,3,0,483,0,433,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_4,M_1,M_4,M_6,M_2,M_5,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
238,714,0,0,483,0,433,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_4,M_1,M_4,M_6,M_2,M_5,M_3,M_3,M_3,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
238,715,1,6,489,0,439,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_6,M_1,M_4,M_1,M_4,M_3,M_3,M_3,M_2,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_1,M_2,M_2,M_2,M_0,M_2
238,716,2,1,490,0,440,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_6,M_1,M_4,M_1,M_4,M_3,M_3,M_3,M_2,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_4,M_2,M_2,M_2,M_0,M_2
238,717,3,1,491,0,441,M_6,M_6,M_0,M_6,M_5,M_5,M_5,M_5,M_3,M_4,M_3,M_4,M_0,M_6,M_3,M_6,M_6,M_6,M_6,M_6,M_1,M_4,M_4,M_3,M_0,M_0,M_0,M_0,M_0,M_5,M_0,M_5,M_5,M_5,M_5,M_5,M_5,M_3,M_5,M_3,M_1,M_4,M_2,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_3,M_1,M_3,M_1,M_1,M_1,M_1,M_5,M_3,M_5,M_3,M_4,M_4,M_4,M_6,M_1,M_4,M_1,M_4,M_3,M_3,M_3,M_2,M_3,M_0,M_5,M_6,M_6,M_6,M_6,M_2,M_1,M_0,M_2,M_3,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_1,M_3,M_2,M_2,M_2,M_0,M_2
